direction,exposure_abbr,exposure,outcome_abbr,outcome,method,nsnp,b,se,pval,lo95,hi95,OR,OR_lo95,OR_hi95,F_mean,F_min,Q,Q_pval,I2,egger_intercept,egger_intercept_pval,note
forward,CD40,CD40 / TNF receptor superfamily member 5 measurement,SPONDINF,Other infective spondylopathies,Weighted median,3,-0.0796696690800454,0.4111918219313989,0.8463692519968349,-0.8856056400655874,0.7262663019054965,0.923421330628652,0.4124642927165542,2.067347329011026,528.4267457775946,49.72808258864325,0.3289332147326593,0.8483460849814044,0.0,-0.1182163422262099,0.6919980413796732,bootstrap n=1000
forward,CD40,CD40 / TNF receptor superfamily member 5 measurement,SPONDINF,Other infective spondylopathies,Weighted mode,3,-0.0719983291443329,0.4044224132965632,0.8587013439527211,-0.8646662592055969,0.7206696009169311,0.9305324505953252,0.4211920981585637,2.0558093216766964,528.4267457775946,49.72808258864325,0.3289332147326593,0.8483460849814044,0.0,-0.1182163422262099,0.6919980413796732,"phi=1.0, bootstrap n=1000"
forward,CRP,C-reactive protein measurement,SPONDINF,Other infective spondylopathies,IVW (fixed effects),13,-0.5761005623707665,0.5569023605657419,0.3009150032244648,-1.6676291890796209,0.5154280643380877,0.5620859176621441,0.1886938933003503,1.674355080114869,92.15894014471976,32.327196698420515,20.90797809525615,0.0517443160640189,42.60564103650605,-0.0162658261333224,0.9218291444269724,"Q=20.908, df=12"
forward,CRP,C-reactive protein measurement,SPONDINF,Other infective spondylopathies,IVW (random effects),13,-0.5761005623707665,0.7350966675506229,0.4332119277637315,-2.0168900307699875,0.8646889060284544,0.5620859176621441,0.1330686616760302,2.3742673508153658,92.15894014471976,32.327196698420515,20.90797809525615,0.0517443160640189,42.60564103650605,-0.0162658261333224,0.9218291444269724,"Q=20.908, df=12"
forward,CRP,C-reactive protein measurement,SPONDINF,Other infective spondylopathies,MR-Egger,13,-0.428848567597147,1.6552322716638268,0.795568392724517,-3.6731038200582473,2.8154066848639534,0.6512585433602526,0.0253975181577034,16.69996602290334,92.15894014471976,32.327196698420515,20.90797809525615,0.0517443160640189,42.60564103650605,-0.0162658261333224,0.9218291444269724,dispersion-adjusted
forward,CRP,C-reactive protein measurement,SPONDINF,Other infective spondylopathies,Weighted median,13,-0.6602827043256356,0.8146114388280001,0.4176245616857248,-2.256921124428516,0.9363557157772446,0.5167052390356096,0.1046722620150321,2.5506690971148065,92.15894014471976,32.327196698420515,20.90797809525615,0.0517443160640189,42.60564103650605,-0.0162658261333224,0.9218291444269724,bootstrap n=1000
forward,CRP,C-reactive protein measurement,SPONDINF,Other infective spondylopathies,Weighted mode,13,-0.2055776077588778,0.8712844534134111,0.8134732137242036,-1.9132951364491635,1.502139920931408,0.8141769056702319,0.1475932445567086,4.491289799324513,92.15894014471976,32.327196698420515,20.90797809525615,0.0517443160640189,42.60564103650605,-0.0162658261333224,0.9218291444269724,"phi=1.0, bootstrap n=1000"
forward,CXCL10,C-X-C motif chemokine 10 (IP-10) measurement,SPONDINF,Other infective spondylopathies,Wald ratio,1,1.4771993318485523,1.1066898663697105,0.181944860976696,-0.69191280623608,3.6463114699331847,4.3806597103530684,0.5006175682387065,38.33301249380104,31.03589792020191,31.03589792020191,,,,,,single IV
forward,EOS,Eosinophil count,SPONDINF,Other infective spondylopathies,IVW (fixed effects),13,-1.3162556748990355,1.333956112088874,0.3237745923944829,-3.930809654593229,1.2982983047951573,0.2681374183362915,0.0196277744002295,3.6630579527758655,92.4822061189762,33.51133189166632,10.174351381906671,0.6006680062440966,0.0,-0.140511956503168,0.4904979272538121,"Q=10.174, df=12"
forward,EOS,Eosinophil count,SPONDINF,Other infective spondylopathies,IVW (random effects),13,-1.3162556748990355,1.333956112088874,0.3237745923944829,-3.930809654593229,1.2982983047951573,0.2681374183362915,0.0196277744002295,3.6630579527758655,92.4822061189762,33.51133189166632,10.174351381906671,0.6006680062440966,0.0,-0.140511956503168,0.4904979272538121,"Q=10.174, df=12"
forward,EOS,Eosinophil count,SPONDINF,Other infective spondylopathies,MR-Egger,13,0.7635479089400655,3.206287577967144,0.8117718861458029,-5.520775743875536,7.047871561755667,2.145876103690553,0.0040027416350881,1150.4075636619973,92.4822061189762,33.51133189166632,10.174351381906671,0.6006680062440966,0.0,-0.140511956503168,0.4904979272538121,dispersion-adjusted
forward,EOS,Eosinophil count,SPONDINF,Other infective spondylopathies,Weighted median,13,-0.9436151454613406,1.7892974993536117,0.5979392631464391,-4.450638244194419,2.5634079532717378,0.3892182084508435,0.0116711155709866,12.97997718112546,92.4822061189762,33.51133189166632,10.174351381906671,0.6006680062440966,0.0,-0.140511956503168,0.4904979272538121,bootstrap n=1000
forward,EOS,Eosinophil count,SPONDINF,Other infective spondylopathies,Weighted mode,13,-0.7782128697589243,1.896810922075334,0.6816047051364795,-4.495962277026579,2.9395365375087303,0.459225975023461,0.0111539422669137,18.907081558222945,92.4822061189762,33.51133189166632,10.174351381906671,0.6006680062440966,0.0,-0.140511956503168,0.4904979272538121,"phi=1.0, bootstrap n=1000"
forward,IL1B,Interleukin-1 beta measurement,SPONDINF,Other infective spondylopathies,Wald ratio,1,-0.1434895263257218,0.3551953198716738,0.6862321445973115,-0.8396723532742025,0.552693300622759,0.8663298737966432,0.4318519951436799,1.7379274813418484,94.13330098268084,94.13330098268084,,,,,,single IV
forward,IL6R,Interleukin-6 receptor subunit alpha measurement,SPONDINF,Other infective spondylopathies,IVW (fixed effects),4,-0.5747915505249105,0.3324856722920243,0.0838501086318732,-1.226463468217278,0.0768803671674572,0.5628221765674346,0.2933281096883217,1.079912875628217,430.7785596184135,61.14063288814258,0.504683948469493,0.9178611701419246,0.0,-0.2124428332122396,0.725097099310613,"Q=0.505, df=3"
